-0.058573, -6242448.538656
-0.058697, -6253713.022180
-0.058821, -6264976.060346
-0.058944, -6276237.650614
-0.059068, -6287497.790442
-0.059192, -6298756.477281
-0.059315, -6310013.708576
-0.059439, -6321269.481768
-0.059563, -6332523.794291
-0.059687, -6343776.643575
-0.059811, -6355028.027042
-0.059936, -6366277.942111
-0.060060, -6377526.386193
-0.060184, -6388773.356696
-0.060309, -6400018.851021
-0.060433, -6411262.866563
-0.060557, -6422505.400711
-0.060682, -6433746.450851
-0.060807, -6444986.014360
-0.060931, -6456224.088610
-0.061056, -6467460.670970
-0.061181, -6478695.758801
-0.061306, -6489929.349458
-0.061431, -6501161.440290
-0.061556, -6512392.028642
-0.061681, -6523621.111853
-0.061806, -6534848.687255
-0.061931, -6546074.752174
-0.062057, -6557299.303932
-0.062182, -6568522.339844
-0.062308, -6579743.857218
-0.062433, -6590963.853359
-0.062559, -6602182.325563
-0.062684, -6613399.271123
-0.062810, -6624614.687325
-0.062936, -6635828.571447
-0.063062, -6647040.920765
-0.063188, -6658251.732545
-0.063314, -6669461.004050
-0.063440, -6680668.732537
-0.063566, -6691874.915254
-0.063692, -6703079.549447
-0.063818, -6714282.632353
-0.063945, -6725484.161205
-0.064071, -6736684.133228
-0.064198, -6747882.545642
-0.064324, -6759079.395661
-0.064451, -6770274.680493
-0.064577, -6781468.397340
-0.064704, -6792660.543397
-0.064831, -6803851.115854
-0.064958, -6815040.111894
-0.065085, -6826227.528693
-0.065212, -6837413.363424
-0.065339, -6848597.613251
-0.065466, -6859780.275333
-0.065594, -6870961.346821
-0.065721, -6882140.824863
-0.065848, -6893318.706597
-0.065976, -6904494.989158
-0.066103, -6915669.669674
-0.066231, -6926842.745264
-0.066359, -6938014.213044
-0.066486, -6949184.070122
-0.066614, -6960352.313601
-0.066742, -6971518.940576
-0.066870, -6982683.948137
-0.066998, -6993847.333366
-0.067126, -7005009.093341
-0.067254, -7016169.225131
-0.067383, -7027327.725800
-0.067511, -7038484.592406
-0.067639, -7049639.822000
-0.067768, -7060793.411625
-0.067896, -7071945.358321
-0.068025, -7083095.659117
-0.068154, -7094244.311040
-0.068282, -7105391.311107
-0.068411, -7116536.656331
-0.068540, -7127680.343716
-0.068669, -7138822.370262
-0.068798, -7149962.732960
-0.068927, -7161101.428796
-0.069056, -7172238.454749
-0.069186, -7183373.807791
-0.069315, -7194507.484887
-0.069444, -7205639.482996
-0.069574, -7216769.799071
-0.069703, -7227898.430056
-0.069833, -7239025.372891
-0.069963, -7250150.624508
-0.070092, -7261274.181832
-0.070222, -7272396.041781
-0.070352, -7283516.201267
-0.070482, -7294634.657195
-0.070612, -7305751.406463
-0.070742, -7316866.445962
-0.070872, -7327979.772577
-0.071003, -7339091.383184
-0.071133, -7350201.274655
-0.071263, -7361309.443854
-0.071394, -7372415.887636
-0.071524, -7383520.602853
